UserId,TransactionId,TransactionTime,ItemCode,ItemDescription,NumberOfItemsPurchased,CostPerItem,Country
269997,6083583,2018-07-25T11:20:00.000+07:00,448623,HOME SMALL WOOD LETTERS,9,6.84,United Kingdom
336693,5907451,2018-02-16T11:36:00.000+07:00,459228,POTTING SHED TEA MUG,3,1.73,United Kingdom
355110,6387040,2019-02-16T13:51:00.000+07:00,470442,MAGNETS PACK OF 4 VINTAGE COLLAGE,6,0.54,United Kingdom
363615,5940055,2018-03-18T11:38:00.000+07:00,465738,VICTORIAN GLASS HANGING T-LIGHT,45,1.73,United Kingdom
374661,6343315,2019-01-28T12:46:00.000+07:00,474159,WOODEN TREE CHRISTMAS SCANDINAVIAN,15,0.41,United Kingdom
347718,6019255,2018-06-02T15:00:00.000+07:00,465696,BLUE OWL SOFT TOY,18,4.08,United Kingdom
296730,5961857,2018-04-07T17:05:00.000+07:00,439194,SET/5 RED RETROSPOT LID GLASS BOWLS,6,4.08,United Kingdom
380478,6129310,2018-08-29T12:49:00.000+07:00,1732122,WOODEN PICTURE FRAME WHITE FINISH,3,3.52,United Kingdom
279699,6135811,2018-09-04T11:14:00.000+07:00,482181,JAM MAKING SET PRINTED,36,2.01,United Kingdom
297339,6352544,2019-02-01T13:36:00.000+07:00,483042,TRAVEL CARD WALLET SKULLS,12,0.58,United Kingdom
277935,6081504,2018-07-23T18:13:00.000+07:00,481173,RED COAT RACK PARIS FASHION,36,6.84,United Kingdom
295785,6382860,2019-02-13T13:36:00.000+07:00,490455,HOT WATER BOTTLE KEEP CALM,9,6.84,United Kingdom
324156,6057161,2018-07-01T17:52:00.000+07:00,449421,BLUE PUDDING SPOON,3,0.17,United Kingdom
295785,6382860,2019-02-13T13:36:00.000+07:00,483252,GLASS APOTHECARY BOTTLE PERFUME,6,5.46,United Kingdom
335643,5900906,2018-02-12T13:15:00.000+07:00,444276,RETROSPOT CHILDRENS APRON,3,2.7,United Kingdom
326550,5981129,2018-04-25T13:49:00.000+07:00,1779855,COLOUR GLASS T-LIGHT HOLDER HANGING,48,0.9,United Kingdom
278607,6391649,2019-02-18T12:12:00.000+07:00,476679,ROSES REGENCY TEACUP AND SAUCER,18,4.08,United Kingdom
283941,6385720,2019-02-15T15:55:00.000+07:00,491316,LE JARDIN BOTANIQUE CUSHION COVER,6,5.18,United Kingdom
277935,6081504,2018-07-23T18:13:00.000+07:00,482370,LONDON BUS COFFEE MUG,18,3.52,United Kingdom
267540,6270330,2018-12-19T11:44:00.000+07:00,471807,GUMBALL COAT RACK,18,3.52,France
297339,6239321,2018-12-01T12:02:00.000+07:00,460551,JUMBO STORAGE BAG SUKI,6,2.88,United Kingdom
269829,6014162,2018-05-28T13:26:00.000+07:00,468762,BIRD DECORATION GREEN POLKADOT,3,1.18,United Kingdom
321048,6095562,2018-08-04T11:38:00.000+07:00,476511,DOORMAT WELCOME SUNRISE,30,9.32,United Kingdom
294840,6272552,2018-12-21T14:58:00.000+07:00,485730,MISTLETOE HEART WREATH GREEN,18,5.73,United Kingdom
344589,6157899,2018-09-23T15:57:00.000+07:00,434196,RED RETROSPOT BOWL,12,1.73,United Kingdom
343581,6307026,2019-01-11T14:17:00.000+07:00,481782,CHRISTMAS LIGHTS 10 SANTAS,6,11.73,United Kingdom
373842,6121434,2018-08-24T15:57:00.000+07:00,1786029,URBAN BLACK RIBBONS,9,1.73,United Kingdom
353094,6048196,2018-06-24T14:32:00.000+07:00,481341,HERB MARKER CHIVES,6,0.9,United Kingdom
370986,6265369,2018-12-17T12:06:00.000+07:00,444486,COOK WITH WINE METAL SIGN,36,2.88,United Kingdom
321531,6200018,2018-10-30T11:36:00.000+07:00,996891,RAINBOW PEGS PHOTO CLIP STRING,24,0.9,United Kingdom
274701,6317608,2019-01-16T10:05:00.000+07:00,1302378,SOMBRERO,18,2.7,United Kingdom
283248,5949977,2018-03-26T12:52:00.000+07:00,465087,FELTCRAFT BUTTERFLY HEARTS,36,2.01,United Kingdom
336693,6197884,2018-10-28T14:50:00.000+07:00,454146,VINTAGE UNION JACK PENNANT,6,2.7,United Kingdom
285621,6300305,2019-01-06T18:31:00.000+07:00,463659,RIBBON REEL HEARTS DESIGN,15,2.28,United Kingdom
309372,6230862,2018-11-24T16:29:00.000+07:00,470631,JUMBO SHOPPER VINTAGE RED PAISLEY,30,2.88,United Kingdom
355782,6061627,2018-07-08T12:59:00.000+07:00,467271,BIRDHOUSE DECORATION MAGIC GARDEN,9,1.73,United Kingdom
308742,5919848,2018-02-20T20:23:00.000+07:00,470757,PACK OF 60 SPACEBOY CAKE CASES,6,0.76,United Kingdom
370692,6164367,2018-09-29T15:04:00.000+07:00,1776516,SMALL DOLLY MIX DESIGN ORANGE BOWL,48,0.58,United Kingdom
315714,6059185,2018-07-03T11:52:00.000+07:00,465969,CREAM HEART CARD HOLDER,3,5.46,United Kingdom
296016,6360970,2019-02-04T14:39:00.000+07:00,448707,MIRRORED WALL ART GENTS,3,6.85,United Kingdom
330036,6162640,2018-09-28T12:59:00.000+07:00,485247,WHITE HEARTS WIRE PLANT POT HOLDER,9,3.99,United Kingdom
305613,6321623,2019-01-18T14:32:00.000+07:00,481110,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,4.08,United Kingdom
295743,6387117,2019-02-16T14:14:00.000+07:00,458220,GLITTER HEART GARLAND WITH BELLS,18,5.18,United Kingdom
355572,6286071,2018-12-29T15:12:00.000+07:00,999474,CAROUSEL DESIGN WASHBAG,3,2.7,United Kingdom
279699,6111985,2018-08-18T13:29:00.000+07:00,487263,JUMBO BAG DOILEY PATTERNS,30,2.7,United Kingdom
328860,6175235,2018-10-08T10:13:00.000+07:00,471660,EMBOSSED GLASS TEALIGHT HOLDER,36,1.73,United Kingdom
355530,6261475,2018-12-14T15:25:00.000+07:00,465906,RED STAR CARD HOLDER,9,2.7,United Kingdom
269661,6386611,2019-02-16T12:13:00.000+07:00,489720,GIANT 50'S CHRISTMAS CRACKER,12,1.73,United Kingdom
371175,6167876,2018-10-01T14:26:00.000+07:00,444654,POTTERING IN THE SHED METAL SIGN,36,2.88,United Kingdom
330393,5998773,2018-05-14T10:05:00.000+07:00,471849,HEART OF WICKER SMALL,36,2.28,United Kingdom
300111,6264137,2018-12-16T12:44:00.000+07:00,477645,POPPY'S PLAYHOUSE BEDROOM,18,2.9,United Kingdom
308448,6183089,2018-10-14T14:46:00.000+07:00,435204,RED RETROSPOT CHARLOTTE BAG,60,1.18,United Kingdom
383943,6360882,2019-02-04T14:27:00.000+07:00,1784832,72 SWEETHEART FAIRY CAKE CASES,6,0.76,United Kingdom
358428,5969337,2018-04-14T13:16:00.000+07:00,435057,STRAWBERRY SHOPPER BAG,30,1.73,United Kingdom
333858,6395631,2019-02-19T16:23:00.000+07:00,1011885,DOORMAT FAIRY CAKE,6,11.39,United Kingdom
333081,6177600,2018-10-09T12:29:00.000+07:00,476007,RECIPE BOX RETROSPOT,3,4.08,United Kingdom
288288,6315177,2019-01-15T11:49:00.000+07:00,1011864,DOORMAT ENGLISH ROSE,6,11.39,United Kingdom
343518,6270396,2018-12-19T11:50:00.000+07:00,477036,CARD CIRCUS PARADE,36,0.58,United Kingdom
364224,6297071,2019-01-05T13:56:00.000+07:00,1777839,WHITE TRAVEL ALARM CLOCK,3,3.52,United Kingdom
320145,6178469,2018-10-09T19:56:00.000+07:00,1787079,JUMBO BAG RED RETROSPOT,30,2.88,United Kingdom
312963,6350949,2019-01-30T17:07:00.000+07:00,483735,DRAWER KNOB CERAMIC IVORY,36,2.01,United Kingdom
332661,6234008,2018-11-26T14:15:00.000+07:00,460425,UNION STRIPE CUSHION COVER,36,1.73,United Kingdom
336105,6011522,2018-05-26T12:46:00.000+07:00,442974,SET/6 RED SPOTTY PAPER PLATES,3,1.18,United Kingdom
303576,6253687,2018-12-09T13:52:00.000+07:00,460803,CAKES AND RABBITS DESIGN FLANNEL,6,1.18,United Kingdom
369096,6288865,2018-12-30T18:04:00.000+07:00,475104,IVORY KITCHEN SCALES,3,11.73,United Kingdom
325164,6246383,2018-12-04T14:31:00.000+07:00,476133,FRENCH GARDEN SIGN BLUE METAL,6,1.73,United Kingdom
264999,6247538,2018-12-05T10:00:00.000+07:00,489132,SPACEBOY CHILDRENS CUP,24,1.73,Germany
369831,5960328,2018-04-06T14:31:00.000+07:00,465675,PINK OWL SOFT TOY,6,4.08,United Kingdom
284991,6064091,2018-07-09T14:31:00.000+07:00,435204,RED RETROSPOT CHARLOTTE BAG,30,1.18,United Kingdom
275373,5964508,2018-04-09T14:37:00.000+07:00,444675,GIN + TONIC DIET METAL SIGN,18,2.9,United Kingdom
284991,6301438,2019-01-07T13:36:00.000+07:00,489216,SET OF 6 TEA TIME BAKING CASES,12,1.73,United Kingdom
289884,6150683,2018-09-17T16:10:00.000+07:00,484008,SET OF 10 LANTERNS FAIRY LIGHT STAR,12,5.73,United Kingdom
268422,6158482,2018-09-24T11:30:00.000+07:00,487389,LUNCH BAG DOILEY PATTERN,30,2.28,Portugal
323610,6094308,2018-08-01T14:43:00.000+07:00,489279,FOOD COVER WITH BEADS SET 2,36,5.18,United Kingdom
302295,6042179,2018-06-19T19:09:00.000+07:00,435960,GARDEN PATH POCKET BOOK,9,1.18,United Kingdom
366072,6355844,2019-02-02T18:33:00.000+07:00,490413,6 GIFT TAGS VINTAGE CHRISTMAS,9,1.15,United Kingdom
294777,5920288,2018-02-21T12:39:00.000+07:00,474957,BAKING SET SPACEBOY DESIGN,6,6.84,United Kingdom
333480,5908584,2018-02-16T14:00:00.000+07:00,475839,LUNCH BOX I LOVE LONDON,3,2.7,United Kingdom
296016,6251806,2018-12-08T16:28:00.000+07:00,471219,6 ROCKET BALLOONS,3,1.73,United Kingdom
263214,6181021,2018-10-13T11:26:00.000+07:00,444234,RED RETROSPOT OVEN GLOVE,30,1.73,Germany
315819,6158493,2018-09-24T11:33:00.000+07:00,487221,JUMBO BAG ALPHABET,30,2.88,United Kingdom
355782,6174520,2018-10-07T13:57:00.000+07:00,440622,12 PENCILS TALL TUBE SKULLS,3,1.18,United Kingdom
371490,6212250,2018-11-11T10:36:00.000+07:00,442428,VINTAGE BILLBOARD LOVE/HATE MUG,36,1.73,United Kingdom
284844,5936183,2018-03-03T17:50:00.000+07:00,1788150,LADIES & GENTLEMEN METAL SIGN,36,3.52,United Kingdom
294084,5993053,2018-05-08T10:28:00.000+07:00,455091,RED SPOT CERAMIC DRAWER KNOB,36,1.73,United Kingdom
322476,5926184,2018-02-25T12:26:00.000+07:00,440601,12 PENCILS TALL TUBE WOODLAND,6,1.18,United Kingdom
332346,6283717,2018-12-26T17:04:00.000+07:00,485709,HEART SHAPED HOLLY WREATH,12,5.73,United Kingdom
303765,6041882,2018-06-19T13:38:00.000+07:00,479514,HAND WARMER BABUSHKA DESIGN,3,2.9,United Kingdom
300405,6176522,2018-10-08T15:14:00.000+07:00,1783887,ANTIQUE SILVER TEA GLASS ENGRAVED,36,1.73,United Kingdom
355845,6179250,2018-10-10T13:18:00.000+07:00,487179,JUMBO BAG APPLES,30,2.88,United Kingdom
354333,6186191,2018-10-16T16:33:00.000+07:00,476532,DOORMAT WELCOME TO OUR HOME,6,10.98,United Kingdom
369768,6321546,2019-01-18T14:00:00.000+07:00,1785315,SET OF 12  VINTAGE POSTCARD SET,3,0.9,United Kingdom
267708,6366327,2019-02-06T12:41:00.000+07:00,474621,CHRISTMAS RETROSPOT ANGEL WOOD,3,1.18,United Kingdom
308490,6155919,2018-09-22T12:58:00.000+07:00,1784937,CHILDRENS CUTLERY POLKADOT GREEN,3,5.73,United Kingdom
283941,6385720,2019-02-15T15:55:00.000+07:00,457527,RAIN PONCHO RETROSPOT,6,1.18,United Kingdom
323736,6267008,2018-12-18T10:38:00.000+07:00,471870,HEART OF WICKER LARGE,18,4.08,United Kingdom
271341,6017726,2018-06-01T14:41:00.000+07:00,446082,RED RETROSPOT PLATE,24,2.34,United Kingdom
335664,6213944,2018-11-12T13:11:00.000+07:00,473823,HAPPY STENCIL CRAFT,12,1.73,United Kingdom
267729,6181186,2018-10-13T13:48:00.000+07:00,485478,PARISIENNE JEWELLERY DRAWER,6,10.35,United Kingdom
361998,6334372,2019-01-23T13:17:00.000+07:00,490455,HOT WATER BOTTLE KEEP CALM,15,6.84,United Kingdom
311871,6344899,2019-01-28T15:20:00.000+07:00,466389,WOOD STAMP SET HAPPY BIRTHDAY,36,1.15,United Kingdom
318759,6355019,2019-02-02T13:53:00.000+07:00,489762,LARGE WHITE HEART OF WICKER,36,4.08,United Kingdom
260883,6018199,2018-06-02T12:46:00.000+07:00,1787079,JUMBO BAG RED RETROSPOT,30,2.7,Belgium
336336,6104351,2018-08-08T14:53:00.000+07:00,487200,JUMBO BAG PEARS,3,2.88,United Kingdom
306726,6323801,2019-01-19T15:28:00.000+07:00,1784748,SET OF 72 PINK HEART PAPER DOILIES,3,2.01,United Kingdom
300489,6333162,2019-01-23T10:46:00.000+07:00,476658,PINK REGENCY TEACUP AND SAUCER,18,4.08,United Kingdom
382410,6393761,2019-02-19T12:02:00.000+07:00,493374,VINTAGE DOILY DELUXE SEWING KIT,9,8.22,United Kingdom
320754,6355206,2019-02-02T15:17:00.000+07:00,475020,4 TRADITIONAL SPINNING TOPS,36,2.01,United Kingdom
338142,6218212,2018-11-14T12:54:00.000+07:00,479535,HOT WATER BOTTLE I AM SO POORLY,36,6.42,United Kingdom
356664,6182341,2018-10-13T18:37:00.000+07:00,454062,VINTAGE UNION JACK CUSHION COVER,18,6.84,United Kingdom
345240,6076015,2018-07-21T13:25:00.000+07:00,487368,LUNCH BAG VINTAGE LEAF DESIGN,9,2.28,United Kingdom
300258,6216650,2018-11-13T15:26:00.000+07:00,490539,SET OF 12 T-LIGHTS VINTAGE DOILY,36,2.28,United Kingdom
346017,5906560,2018-02-14T13:48:00.000+07:00,464982,CHRISTMAS CRAFT WHITE FAIRY,36,2.01,United Kingdom
380016,6370485,2019-02-09T13:44:00.000+07:00,1576029,LARGE CIRCULAR MIRROR MOBILE,6,1.73,United Kingdom
295848,6361355,2019-02-04T16:44:00.000+07:00,464373,GREY HEART HOT WATER BOTTLE,36,5.18,United Kingdom
305466,6038824,2018-06-17T13:37:00.000+07:00,1788948,GREEN METAL SWINGING BUNNY,18,1.18,United Kingdom
329721,6261464,2018-12-14T15:00:00.000+07:00,459732,TRADITIONAL WOODEN CATCH CUP GAME,9,1.73,United Kingdom
358092,6334845,2019-01-23T15:50:00.000+07:00,442428,VINTAGE BILLBOARD LOVE/HATE MUG,18,1.73,United Kingdom
320691,6297225,2019-01-05T14:37:00.000+07:00,487368,LUNCH BAG VINTAGE LEAF DESIGN,6,2.28,United Kingdom
330792,6004592,2018-05-19T15:51:00.000+07:00,470106,JUMBO BAG PINK POLKADOT,6,2.7,United Kingdom
347193,6284113,2018-12-28T14:51:00.000+07:00,452130,DAIRY MAID TOASTRACK,6,1.1,United Kingdom
379449,6336781,2019-01-25T17:03:00.000+07:00,435267,LUNCH BAG  BLACK SKULL.,3,2.28,United Kingdom
355383,6216661,2018-11-13T15:29:00.000+07:00,474180,ADVENT CALENDAR GINGHAM SACK,6,8.22,United Kingdom
302799,5920167,2018-02-21T11:56:00.000+07:00,477708,POPPY'S PLAYHOUSE KITCHEN,9,2.9,United Kingdom
260358,6298237,2019-01-06T11:27:00.000+07:00,457611,VINTAGE HEADS AND TAILS CARD GAME,36,1.73,Switzerland
269661,6303011,2019-01-08T13:08:00.000+07:00,494256,WALL ART VILLAGE SHOW,3,8.22,United Kingdom
368991,6293133,2019-01-01T16:57:00.000+07:00,477729,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,5.18,United Kingdom
327621,5987234,2018-05-01T13:42:00.000+07:00,482412,CHILDREN'S SPACEBOY MUG,36,2.28,United Kingdom
381969,6014624,2018-05-29T10:49:00.000+07:00,784770,RETRO COFFEE MUGS ASSORTED,36,1.73,United Kingdom
325353,6158658,2018-09-24T12:19:00.000+07:00,1491798,WHITE HANGING BEADS CANDLE HOLDER,9,7.53,United Kingdom
332745,5944114,2018-03-20T18:19:00.000+07:00,470022,LUNCH BAG SPACEBOY DESIGN,60,2.28,United Kingdom
375585,6368450,2019-02-08T15:40:00.000+07:00,490770,SET 36 COLOURING PENCILS DOILY,3,1.73,United Kingdom
352611,5949229,2018-03-25T16:42:00.000+07:00,467964,HEN HOUSE DECORATION,3,2.28,United Kingdom
271341,6150606,2018-09-17T15:18:00.000+07:00,487221,JUMBO BAG ALPHABET,60,2.88,United Kingdom
378714,6349530,2019-01-30T13:08:00.000+07:00,468951,WOODLAND PARTY BAG + STICKER SET,3,2.28,United Kingdom
357294,6380825,2019-02-12T15:09:00.000+07:00,490203,JUMBO BAG VINTAGE CHRISTMAS,3,2.88,United Kingdom
355950,6282320,2018-12-26T10:06:00.000+07:00,1786029,SCANDINAVIAN REDS RIBBONS,36,1.73,United Kingdom
335853,6360761,2019-02-04T13:45:00.000+07:00,453936,4 PEAR BOTANICAL DINNER CANDLES,6,1.73,United Kingdom
293685,6116638,2018-08-20T14:54:00.000+07:00,452718,SKULL LUNCH BOX WITH CUTLERY,36,3.52,United Kingdom
365799,6166017,2018-09-30T13:39:00.000+07:00,470400,MAGNETS PACK OF 4 HOME SWEET HOME,36,0.54,United Kingdom
268086,6158977,2018-09-24T14:37:00.000+07:00,487221,JUMBO BAG ALPHABET,30,2.88,Portugal
321258,6020971,2018-06-03T13:31:00.000+07:00,463764,PAPER CHAIN KIT EMPIRE,18,4.08,United Kingdom
328524,6027560,2018-06-09T16:27:00.000+07:00,441798,SET/4 MODERN VINTAGE COTTON NAPKINS,30,1.1,United Kingdom
290262,6307455,2019-01-11T16:55:00.000+07:00,486045,ZINC T-LIGHT HOLDER STAR LARGE,6,1.32,United Kingdom
380436,5931673,2018-02-27T14:21:00.000+07:00,478401,GUMBALL MAGAZINE RACK,6,10.56,United Kingdom
364098,5990446,2018-05-05T16:04:00.000+07:00,445452,PACK OF 72 RETROSPOT CAKE CASES,3,0.76,United Kingdom
293979,6122930,2018-08-25T15:59:00.000+07:00,998886,PARTY BUNTING,24,6.84,United Kingdom
300258,5987278,2018-05-01T13:51:00.000+07:00,477120,SET OF 3 CAKE TINS PANTRY DESIGN,36,5.87,United Kingdom
289422,5953651,2018-03-30T12:08:00.000+07:00,481194,BLUE COAT RACK PARIS FASHION,3,6.84,United Kingdom
282828,5930232,2018-02-27T12:15:00.000+07:00,472542,PICNIC BASKET WICKER SMALL,12,8.22,United Kingdom
345240,6264368,2018-12-16T14:10:00.000+07:00,476469,DOORMAT MERRY CHRISTMAS RED,6,11.39,United Kingdom
310149,6239013,2018-11-30T16:32:00.000+07:00,443562,SET/10 PINK POLKADOT PARTY CANDLES,6,1.73,United Kingdom
291249,6189568,2018-10-20T14:53:00.000+07:00,468321,COFFEE MUG CAT + BIRD DESIGN,18,3.52,United Kingdom
355110,6387040,2019-02-16T13:51:00.000+07:00,489174,SET OF 6 SNACK LOAF BAKING CASES,3,1.15,United Kingdom
336252,6319599,2019-01-16T14:25:00.000+07:00,489321,GARDENERS KNEELING PAD KEEP CALM,6,2.28,United Kingdom
361263,6319236,2019-01-16T13:20:00.000+07:00,453432,RETROSPOT CIGAR BOX MATCHES,3,1.73,United Kingdom
331800,6207685,2018-11-05T15:23:00.000+07:00,476133,FRENCH GARDEN SIGN BLUE METAL,12,1.73,United Kingdom
271824,5934467,2018-03-03T11:41:00.000+07:00,444486,COOK WITH WINE METAL SIGN,36,2.7,United Kingdom
274344,6154808,2018-09-21T12:34:00.000+07:00,212835,COLOURING PENCILS BROWN TUBE,18,1.73,United Kingdom
312795,6228343,2018-11-21T16:09:00.000+07:00,488985,PINK VINTAGE SPOT BEAKER,24,1.18,United Kingdom
350973,5935369,2018-03-03T13:51:00.000+07:00,451101,FAWN BLUE HOT WATER BOTTLE,6,4.08,United Kingdom
297276,6287182,2018-12-30T11:04:00.000+07:00,475986,RECIPE BOX PANTRY YELLOW DESIGN,18,4.08,EIRE
363321,6350509,2019-01-30T14:43:00.000+07:00,473655,PLASTERS IN TIN STRONGMAN,3,2.28,United Kingdom
352044,6236582,2018-11-27T18:07:00.000+07:00,450702,"NURSERY A,B,C PAINTED LETTERS",3,9.32,United Kingdom
268023,5909398,2018-02-16T16:46:00.000+07:00,482643,CARD BILLBOARD FONT,36,0.58,Japan
380478,5956335,2018-04-01T14:05:00.000+07:00,1781766,SCENTED CANDLE IN DIGITALIS TIN,3,2.9,United Kingdom
311829,5901060,2018-02-12T13:22:00.000+07:00,451185,RETROSPOT HEART HOT WATER BOTTLE,18,6.84,United Kingdom
274008,6366899,2019-02-06T14:23:00.000+07:00,487305,CHARLOTTE BAG VINTAGE ALPHABET,30,1.18,United Kingdom
378924,6098125,2018-08-05T12:29:00.000+07:00,480711,TEA FOR ONE POLKADOT,9,5.87,United Kingdom
359646,6154962,2018-09-21T14:32:00.000+07:00,488922,FOLDING BUTTERFLY MIRROR IVORY,9,1.15,United Kingdom
315819,6002931,2018-05-19T11:52:00.000+07:00,475923,JUMBO BAG DOLLY GIRL DESIGN,15,2.7,United Kingdom
308889,6074948,2018-07-20T12:49:00.000+07:00,1787079,JUMBO  BAG BAROQUE BLACK WHITE,60,2.88,United Kingdom
277032,6221545,2018-11-17T15:13:00.000+07:00,487347,LUNCH BAG ALPHABET DESIGN,30,2.28,United Kingdom
264810,6187808,2018-10-17T14:52:00.000+07:00,482853,SET OF 4 PANTRY JELLY MOULDS,36,1.73,Italy
370209,6035711,2018-06-15T12:36:00.000+07:00,468699,HAIRCLIPS FORTIES FABRIC ASSORTED,36,0.9,United Kingdom
310149,6206079,2018-11-04T16:34:00.000+07:00,1732164,WOOD BLACK BOARD ANT WHITE FINISH,6,10.98,United Kingdom
364308,6365909,2019-02-06T12:25:00.000+07:00,461790,MODERN FLORAL STATIONERY SET,3,1.73,United Kingdom
271341,6355151,2019-02-02T14:40:00.000+07:00,473886,FELTCRAFT HAIRBAND PINK AND PURPLE,36,1.18,United Kingdom
378462,6319291,2019-01-16T13:45:00.000+07:00,494991,TRADITIONAL NAUGHTS & CROSSES,3,2.28,United Kingdom
377034,6261618,2018-12-14T16:52:00.000+07:00,470022,LUNCH BAG SPACEBOY DESIGN,3,2.28,United Kingdom
296079,6149000,2018-09-16T13:15:00.000+07:00,474957,BAKING SET SPACEBOY DESIGN,6,6.84,United Kingdom
355236,6343546,2019-01-28T13:08:00.000+07:00,474642,RETROSPOT WOODEN HEART DECORATION,9,1.18,United Kingdom
299397,5962000,2018-04-08T11:49:00.000+07:00,441693,JUMBO BAG CHARLIE AND LOLA TOYS,30,4.08,United Kingdom
374661,6374676,2019-02-10T18:52:00.000+07:00,488565,SET OF 3 WOODEN TREE DECORATIONS,9,1.73,United Kingdom
368886,6338706,2019-01-26T14:42:00.000+07:00,497574,PAISLEY PARK CARD,36,0.58,United Kingdom
361851,6019673,2018-06-02T17:59:00.000+07:00,1734222,AREA PATROLLED METAL SIGN,3,2.9,United Kingdom
267708,6074673,2018-07-18T20:37:00.000+07:00,735084,SET OF 3 BLACK FLYING DUCKS,3,7.53,United Kingdom
308007,6122303,2018-08-25T14:32:00.000+07:00,488019,SET OF 4 KNICK KNACK TINS POPPIES,3,5.73,United Kingdom
350049,6343656,2019-01-28T13:26:00.000+07:00,488586,SET OF 3 WOODEN STOCKING DECORATION,6,1.73,United Kingdom
270921,6142598,2018-09-10T12:35:00.000+07:00,1784811,60 TEATIME FAIRY CAKE CASES,36,0.58,United Kingdom
378231,5902567,2018-02-12T18:35:00.000+07:00,1528842,VANILLA SCENT CANDLE JEWELLED BOX,9,5.87,United Kingdom
310149,6095078,2018-08-03T14:01:00.000+07:00,475167,MINT KITCHEN SCALES,6,11.73,United Kingdom
306726,5915415,2018-02-19T13:08:00.000+07:00,473487,MINI JIGSAW DINOSAUR,3,0.58,United Kingdom
356643,5908474,2018-02-16T13:34:00.000+07:00,467712,FELTCRAFT DOLL MARIA,6,4.08,United Kingdom
275142,6381474,2019-02-12T20:24:00.000+07:00,491988,IVORY RETRO KITCHEN WALL CLOCK,12,11.25,United Kingdom
340200,6387447,2019-02-16T15:40:00.000+07:00,463722,RIBBON REEL STRIPES DESIGN,6,2.28,United Kingdom
370125,6170956,2018-10-03T14:53:00.000+07:00,452739,STRAWBERRY LUNCH BOX WITH CUTLERY,6,3.52,United Kingdom
341061,6198863,2018-10-29T12:14:00.000+07:00,448833,MIRRORED WALL ART SNOWFLAKES,3,1.04,United Kingdom
313656,6265116,2018-12-17T09:50:00.000+07:00,487179,JUMBO BAG APPLES,30,2.88,Channel Islands
265167,6219862,2018-11-16T15:09:00.000+07:00,466200,FRYING PAN PINK POLKADOT,12,5.87,Germany
297276,6160451,2018-09-25T15:46:00.000+07:00,445536,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",12,6.84,EIRE
364791,6358242,2019-02-03T14:25:00.000+07:00,436401,GOLD EAR MUFF HEADPHONES,3,7.58,United Kingdom
362313,6355030,2019-02-02T13:59:00.000+07:00,1764609,RED WOOLLY HOTTIE WHITE HEART.,6,5.87,United Kingdom
380562,6380594,2019-02-12T14:08:00.000+07:00,444402,TOXIC AREA  DOOR HANGER,9,0.54,United Kingdom
298515,5952133,2018-03-27T15:24:00.000+07:00,434679,MOUSEY LONG LEGS SOFT TOY,18,3.52,United Kingdom
300258,6255425,2018-12-10T14:32:00.000+07:00,487221,JUMBO BAG ALPHABET,60,2.48,United Kingdom
356538,6248594,2018-12-05T13:50:00.000+07:00,474516,CHRISTMAS STAR WISH LIST CHALKBOARD,24,1.73,United Kingdom
377034,5906747,2018-02-14T15:18:00.000+07:00,442806,SET/6 RED SPOTTY PAPER CUPS,30,0.9,United Kingdom
331968,5976047,2018-04-20T15:33:00.000+07:00,482790,COTTON APRON PANTRY DESIGN,12,6.84,United Kingdom
351876,6075553,2018-07-21T10:33:00.000+07:00,476658,PINK REGENCY TEACUP AND SAUCER,18,4.08,United Kingdom
266868,5909750,2018-02-17T11:43:00.000+07:00,434175,BLUE POLKADOT BOWL,24,1.73,Germany
296016,6387997,2019-02-16T18:17:00.000+07:00,459333,IF YOU CAN'T STAND THE HEAT MUG,3,4.55,United Kingdom
305130,5985166,2018-04-30T11:47:00.000+07:00,1493121,STANDING FAIRY POLE SUPPORT,6,1.18,United Kingdom
266280,6200832,2018-10-30T16:44:00.000+07:00,486990,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,36,2.28,France
366093,6230697,2018-11-24T15:24:00.000+07:00,1781556,ZINC METAL HEART DECORATION,18,1.73,United Kingdom
295827,6392375,2019-02-18T13:41:00.000+07:00,473676,PLASTERS IN TIN CIRCUS PARADE,6,2.28,United Kingdom
301224,6087532,2018-07-29T10:40:00.000+07:00,479661,ROUND CAKE TIN VINTAGE GREEN,6,10.98,United Kingdom
375606,6324549,2019-01-20T11:09:00.000+07:00,477414,SET OF 6 RIBBONS VINTAGE CHRISTMAS,3,3.99,United Kingdom
340725,6003767,2018-05-19T13:17:00.000+07:00,1734201,TOILET METAL SIGN,3,0.76,United Kingdom
260988,6045468,2018-06-23T11:04:00.000+07:00,999579,PINK PARTY BAGS,18,2.9,Finland
274869,6005989,2018-05-20T15:44:00.000+07:00,444675,GIN + TONIC DIET METAL SIGN,36,3.52,United Kingdom
326487,6203285,2018-11-02T17:24:00.000+07:00,434175,BLUE POLKADOT BOWL,6,1.73,United Kingdom
296016,6339729,2019-01-26T16:27:00.000+07:00,480816,PEG BAG APPLES DESIGN,3,6.85,United Kingdom
313131,6248528,2018-12-05T13:36:00.000+07:00,1788150,LADIES & GENTLEMEN METAL SIGN,36,3.52,EIRE
